,code,return,return_group,winner_loser,name,dividend_yield,pe_ttm_x,pb_x,total_mv,pe_ttm_y,pe_group,pe_tag,pb_y,pb_group,pb_tag,market_cap_group
957,000905,0.0658198614318707,6,,厦门港务,1.8568,32.9673,1.2172,611251.1079,32.9673,medium,medium,1.2172,low,pb_low,medium
958,605577,0.065084226646248,6,,龙版传媒,0.6002,34.3048,1.5474,592444.4452,34.3048,medium,medium,1.5474,medium,medium,medium
959,603739,0.0648148148148147,6,,蔚蓝生物,0.7179,59.2471,2.0469,352469.2103,59.2471,high,pe_high,2.0469,medium,medium,small
960,600392,0.0640086206896551,6,,盛和资源,0.5166,40.1805,2.4566,2375080.0024,40.1805,medium,medium,2.4566,medium,medium,large
961,002066,0.0637198622273248,6,,瑞泰科技,0.8475,53.3547,3.7297,272580.0,53.3547,high,pe_high,3.7297,high,pb_high,small
962,603506,0.0630048465266558,6,,南都物业,2.8017,75.9384,2.0692,232093.3348,75.9384,high,pe_high,2.0692,medium,medium,small
963,000830,0.0611185284082481,6,,鲁西化工,1.2178,10.9185,1.0708,2045794.695,10.9185,low,pe_low,1.0708,low,pb_low,large
964,600523,0.0604058518168946,6,,贵航股份,0.8586,32.0312,1.85,574526.3857,32.0312,medium,medium,1.85,medium,medium,medium
965,002666,0.0602883355176932,6,,德联集团,1.2459,53.3929,1.1292,398727.6463,53.3929,high,pe_high,1.1292,low,pb_low,small
966,605183,0.0598669623059868,6,,确成股份,2.0047,12.8837,2.0636,716566.6588,12.8837,low,pe_low,2.0636,medium,medium,medium
967,002404,0.059037238873751,6,,嘉欣丝绸,4.717,22.024,1.9003,356192.7801,22.024,medium,medium,1.9003,medium,medium,small
968,600987,0.0588657573582196,6,,航民股份,4.1959,10.3256,1.2116,751322.6905,10.3256,low,pe_low,1.2116,low,pb_low,medium
969,002843,0.0588607594936708,6,,泰嘉股份,0.9677,156.5766,3.8111,522607.1787,156.5766,high,pe_high,3.8111,high,pb_high,medium
970,002327,0.058614193008164,6,,富安娜,8.3616,13.6649,1.8929,650478.5383,13.6649,low,pe_low,1.8929,medium,medium,medium
971,603689,0.0580595874713521,6,,皖天然气,4.0634,12.5998,1.2938,411762.1813,12.5998,low,pe_low,1.2938,low,pb_low,small
972,605365,0.0578566732412885,6,,立达信,2.1687,17.7708,2.0407,742477.0436,17.7708,low,pe_low,2.0407,medium,medium,medium
973,001283,0.0570211038961039,6,,豪鹏科技,0.937,33.9925,1.9518,407564.2156,33.9925,medium,medium,1.9518,medium,medium,small
974,600050,0.0568654646324549,6,,中国联通,2.7949,18.0665,0.9914,16601409.8486,18.0665,low,pe_low,0.9914,low,pb_low,large
975,002082,0.0566873339238264,6,,万邦德,1.0884,107.5467,1.7138,449591.4554,107.5467,high,pe_high,1.7138,medium,medium,small
976,603680,0.0565953654188948,6,,今创集团,0.9224,24.9861,1.8635,1019618.1159,24.9861,medium,medium,1.8635,medium,medium,medium
977,600406,0.0565415132115579,6,,国电南瑞,3.0236,23.2466,3.5717,17887460.5528,23.2466,medium,medium,3.5717,high,pb_high,large
978,600356,0.0565110565110564,6,,恒丰纸业,1.6847,19.9317,0.9325,242569.8789,19.9317,medium,medium,0.9325,low,pb_low,small
979,600060,0.0547390423933633,6,,海信视像,3.5409,12.7249,1.4678,2968811.8779,12.7249,low,pe_low,1.4678,medium,medium,large
980,002926,0.0532407407407406,6,,华西证券,0.5848,24.8646,0.9412,2244375.0,24.8646,medium,medium,0.9412,low,pb_low,large
981,603551,0.0529061102831595,6,,奥普科技,10.4231,13.7493,3.2698,407049.524,13.7493,low,pe_low,3.2698,high,pb_high,small
982,000597,0.0528541226215644,6,,东北制药,1.845,19.9357,1.4457,774573.9696,19.9357,medium,medium,1.4457,medium,medium,medium
983,600741,0.0528290913119339,6,,华域汽车,4.1853,8.4346,0.8911,5649681.3793,8.4346,low,pe_low,0.8911,low,pb_low,large
984,603861,0.0521920668058455,6,,白云电器,0.7822,23.3139,1.3405,466454.2689,23.3139,medium,medium,1.3405,low,pb_low,small
985,002142,0.0505765729314181,6,,宁波银行,2.2338,6.4426,0.844,17737244.8673,6.4426,low,pe_low,0.844,low,pb_low,large
986,002500,0.0504908835904628,6,,山西证券,2.4263,25.8,1.1378,2071298.1826,25.8,medium,medium,1.1378,low,pb_low,large
987,000729,0.0502202643171806,6,,燕京啤酒,0.7407,34.0232,2.5737,3805028.1104,34.0232,medium,medium,2.5737,medium,medium,large
988,600887,0.0498222718831393,6,,伊利股份,4.2466,24.2963,3.626,17989325.7369,24.2963,medium,medium,3.626,high,pb_high,large
989,002064,0.049798285426122,6,,华峰化学,2.1898,16.6567,1.2963,3399342.5694,16.6567,low,pe_low,1.2963,low,pb_low,large
990,002232,0.0492369186046511,6,,启明信息,0.0551,1037.0863,5.4308,741923.9943,1037.0863,high,pe_high,5.4308,high,pb_high,medium
991,603102,0.0490109890109889,6,,百合股份,1.6368,20.6621,1.7618,288576.0,20.6621,medium,medium,1.7618,medium,medium,small
992,601156,0.0489853044086774,6,,东航物流,2.8666,8.1481,1.1931,2154312.8895,8.1481,low,pe_low,1.1931,low,pb_low,large
993,002978,0.0488417527211833,6,,安宁股份,2.6317,17.8505,1.8672,1520279.6547,17.8505,low,pe_low,1.8672,medium,medium,medium
994,603239,0.0487276664861938,6,,浙江仙通,2.1769,21.3417,3.4014,397958.4,21.3417,medium,medium,3.4014,high,pb_high,small
995,601200,0.048627450980392,6,,上海环境,1.0391,17.8704,0.9503,1079676.6613,17.8704,low,pe_low,0.9503,low,pb_low,medium
996,603195,0.0484538592646701,6,,公牛集团,3.0734,20.8267,6.5292,8992650.4349,20.8267,medium,medium,6.5292,high,pb_high,large
997,003008,0.0482425913163336,6,,开普检测,2.7695,24.5915,2.0933,218088.0,24.5915,medium,medium,2.0933,medium,medium,small
998,600428,0.0476512335248394,6,,中远海特,3.0796,11.2553,1.0534,1728669.8489,11.2553,low,pe_low,1.0534,low,pb_low,large
999,601330,0.0473145780051149,6,,绿色动力,3.42,16.1379,1.2693,1018614.1744,16.1379,low,pe_low,1.2693,low,pb_low,medium
1000,603156,0.0470723306544201,6,,养元饮品,7.1944,18.9324,3.1567,2811679.2497,18.9324,medium,medium,3.1567,high,pb_high,large
1001,001216,0.0467359050445103,6,,华瓷股份,1.9417,16.0844,1.899,337249.5113,16.0844,low,pe_low,1.899,medium,medium,small
1002,603259,0.0466005054552179,6,,药明康德,1.5361,16.8035,3.1574,18786391.7459,16.8035,low,pe_low,3.1574,high,pb_high,large
1003,603353,0.0465221318879855,6,,和顺石油,0.6124,85.2643,1.6974,278297.37,85.2643,high,pe_high,1.6974,medium,medium,small
1004,600613,0.0462424048608891,6,,神奇制药,1.5015,56.9673,1.5508,355691.7042,56.9673,high,pe_high,1.5508,medium,medium,small
1005,600629,0.0458293902933621,6,,华建集团,1.6912,21.6047,1.5143,803440.4097,21.6047,medium,medium,1.5143,medium,medium,medium
1006,002010,0.0456273764258555,6,,传化智联,1.8394,84.1631,0.8526,1502716.1038,84.1631,high,pe_high,0.8526,low,pb_low,medium
1007,000045,0.0450892857142857,6,,深纺织Ａ,0.5778,63.6988,1.9404,569837.0801,63.6988,high,pe_high,1.9404,medium,medium,medium
1008,000885,0.0449122807017544,6,,城发环境,1.8287,7.4261,1.0108,884783.8354,7.4261,low,pe_low,1.0108,low,pb_low,medium
1009,002140,0.0449045777722339,6,,东华科技,1.1905,15.988,1.4607,654204.8177,15.988,low,pe_low,1.4607,medium,medium,medium
1010,000883,0.0448406266882765,6,,湖北能源,1.9358,21.7338,0.8901,3022371.407,21.7338,medium,medium,0.8901,low,pb_low,large
1011,002233,0.04478795085216,6,,塔牌集团,6.5552,16.116,0.769,893013.987,16.116,low,pe_low,0.769,low,pb_low,medium
1012,603199,0.0446985446985448,6,,九华旅游,2.0872,20.6789,2.7782,418923.8,20.6789,medium,medium,2.7782,high,pb_high,small
1013,603272,0.0443925233644858,6,,联翔股份,0.8716,122.3805,3.1525,178342.067,122.3805,high,pe_high,3.1525,high,pb_high,small
1014,002893,0.0440180586907449,6,,京能热力,0.747,36.8167,2.0589,282358.44,36.8167,medium,medium,2.0589,medium,medium,small
1015,603151,0.0439367311072056,6,,邦基科技,1.1682,49.7635,2.2564,287616.0,49.7635,high,pe_high,2.2564,medium,medium,small
1016,002283,0.043614931237721,5,,天润工业,3.923,19.594,1.1201,663164.0776,19.594,medium,medium,1.1201,low,pb_low,medium
1017,603299,0.0435193945127719,5,,苏盐井神,4.3652,10.8192,1.222,761335.0887,10.8192,low,pe_low,1.222,low,pb_low,medium
1018,002282,0.0434782608695652,5,,博深股份,2.1042,20.1824,1.1041,387753.0241,20.1824,medium,medium,1.1041,low,pb_low,small
1019,600997,0.0434173669467786,5,,开滦股份,5.9105,13.6954,0.6617,922511.7134,13.6954,low,pe_low,0.6617,low,pb_low,medium
1020,002226,0.0431676546587625,5,,江南化工,1.3208,15.7315,1.4547,1403929.1132,15.7315,low,pe_low,1.4547,medium,medium,medium
1021,600390,0.0425350914504466,5,,五矿资本,2.792,95.2582,0.5825,2464939.8715,95.2582,high,pe_high,0.5825,low,pb_low,large
1022,002698,0.0424551188743328,5,,博实股份,1.6182,27.5837,3.9994,1568608.3792,27.5837,medium,medium,3.9994,high,pb_high,medium
1023,002019,0.0422804949911609,5,,亿帆医药,0.7485,41.3479,1.895,1625097.1536,41.3479,medium,medium,1.895,medium,medium,medium
1024,600874,0.0421052631578947,5,,创业环保,2.8136,11.4335,0.9337,926546.6702,11.4335,low,pe_low,0.9337,low,pb_low,medium
1025,002522,0.0419687980663591,5,,浙江众成,0.6744,65.2172,2.0653,470099.5019,65.2172,high,pe_high,2.0653,medium,medium,small
1026,002887,0.0419191919191918,5,,绿茵生态,3.1211,27.45,1.0909,245095.3467,27.45,medium,medium,1.0909,low,pb_low,small
1027,002517,0.0416190476190476,5,,恺英网络,1.1574,21.3592,5.227,3674682.3625,21.3592,medium,medium,5.227,high,pb_high,large
1028,002945,0.0413943355119825,5,,华林证券,0.0286,93.9785,5.4986,3771900.0,93.9785,high,pe_high,5.4986,high,pb_high,large
1029,601866,0.0413793103448276,5,,中远海发,2.0409,19.4943,1.101,3352510.8951,19.4943,medium,medium,1.101,low,pb_low,large
1030,000923,0.0409306333476949,5,,河钢资源,4.4776,19.3548,0.8782,874656.8077,19.3548,medium,medium,0.8782,low,pb_low,medium
1031,000521,0.04082774049217,5,,长虹美菱,4.1265,10.3219,1.2621,748754.5408,10.3219,low,pe_low,1.2621,low,pb_low,medium
1032,603848,0.0407523510971788,5,,好太太,1.9945,26.8485,2.4559,607886.8241,26.8485,medium,medium,2.4559,medium,medium,medium
1033,002949,0.0405236907730674,5,,华阳国际,5.7101,22.03,1.9967,274655.8829,22.03,medium,medium,1.9967,medium,medium,small
1034,002244,0.040460282108389,5,,滨江集团,0.9646,10.1441,1.0191,2902977.1494,10.1441,low,pe_low,1.0191,low,pb_low,large
1035,600475,0.0403780068728521,5,,华光环能,4.2428,15.5156,1.1209,1003764.0155,15.5156,low,pe_low,1.1209,low,pb_low,medium
1036,601816,0.04,5,,京沪高铁,1.9578,21.9165,1.3748,27985488.5996,21.9165,medium,medium,1.3748,low,pb_low,large
1037,600551,0.0397202797202797,5,,时代出版,5.3094,14.684,1.0347,583805.5608,14.684,low,pe_low,1.0347,low,pb_low,medium
1038,601958,0.0389937106918238,5,,金钼股份,3.6765,11.5962,1.9814,3510545.5872,11.5962,low,pe_low,1.9814,medium,medium,large
1039,600717,0.0388047773387204,5,,天津港,2.2174,13.8201,0.6768,1331240.4775,13.8201,low,pe_low,0.6768,low,pb_low,medium
1040,002352,0.0386958776250972,5,,顺丰控股,4.2456,22.3156,2.4826,23415725.5597,22.3156,medium,medium,2.4826,medium,medium,large
1041,605500,0.0382008626001232,5,,森林包装,1.9947,16.2927,1.1891,311628.8,16.2927,low,pe_low,1.1891,low,pb_low,small
1042,603115,0.0379310344827586,5,,海星股份,3.427,20.734,1.6941,348992.8,20.734,medium,medium,1.6941,medium,medium,small
1043,603297,0.0378649635036496,5,,永新光学,1.1536,42.0863,4.6147,920326.14,42.0863,medium,medium,4.6147,high,pb_high,medium
1044,000987,0.0375835189309577,5,,越秀资本,2.5335,13.5566,1.0991,3366495.882,13.5566,low,pe_low,1.0991,low,pb_low,large
1045,002123,0.0373308446103593,5,,梦网科技,0.1618,376.7797,7.021,1245951.7734,376.7797,high,pe_high,7.021,high,pb_high,medium
1046,601231,0.0371272063298843,5,,环旭电子,1.8587,19.215,1.8244,3175780.4513,19.215,medium,medium,1.8244,medium,medium,large
1047,002476,0.0369415807560137,5,,宝莫股份,0.2208,43.792,2.9451,277236.0,43.792,medium,medium,2.9451,high,pb_high,small
1048,600088,0.036697247706422,5,,中视传媒,0.1339,267.7046,5.1144,653431.6152,267.7046,high,pe_high,5.1144,high,pb_high,medium
1049,003023,0.0363906424062384,5,,彩虹集团,2.0182,20.1926,1.3242,208787.0512,20.1926,medium,medium,1.3242,low,pb_low,small
1050,002627,0.0363738108561834,5,,三峡旅游,1.702,32.4646,1.3072,405052.1703,32.4646,medium,medium,1.3072,low,pb_low,small
1051,600386,0.0360602798708289,5,,北巴传媒,0.4228,199.2421,2.1656,381427.2,199.2421,high,pe_high,2.1656,medium,medium,small
1052,600897,0.0359166221272047,5,,厦门空港,1.7579,14.1403,1.3426,616645.386,14.1403,low,pe_low,1.3426,low,pb_low,medium
1053,002833,0.0358744394618833,5,,弘亚数控,5.3444,14.0621,2.521,714405.4772,14.0621,low,pe_low,2.521,medium,medium,medium
1054,600327,0.0352406902815623,5,,大东方,1.2345,75.2854,1.2509,424694.1686,75.2854,high,pe_high,1.2509,low,pb_low,small
1055,002598,0.0342857142857142,5,,山东章鼓,0.9041,55.0629,2.8399,345110.5729,55.0629,high,pe_high,2.8399,high,pb_high,small
1056,002879,0.0334201388888888,5,,长缆科技,1.5372,49.413,1.7826,300861.7031,49.413,high,pe_high,1.7826,medium,medium,small
1057,001268,0.0333740333740333,5,,联合精密,1.0056,35.8357,2.7127,267566.735,35.8357,medium,medium,2.7127,high,pb_high,small
1058,002152,0.0333600882913615,5,,广电运通,1.6116,33.7438,2.5154,3081878.1764,33.7438,medium,medium,2.5154,medium,medium,large
1059,002091,0.0331259150805271,5,,江苏国泰,5.284,10.8545,0.7944,1232112.8767,10.8545,low,pe_low,0.7944,low,pb_low,medium
1060,603577,0.033009708737864,5,,汇金通,0.5225,20.9337,1.7325,324556.1187,20.9337,medium,medium,1.7325,medium,medium,small
1061,600862,0.0329923446920938,5,,中航高科,0.9583,27.958,4.356,3241625.272,27.958,medium,medium,4.356,high,pb_high,large
1062,600141,0.0322451432004806,5,,兴发集团,2.8342,15.2616,1.0702,2335591.1017,15.2616,low,pe_low,1.0702,low,pb_low,large
1063,002687,0.0320470896010464,5,,乔治白,4.1434,28.9698,1.5855,235227.2428,28.9698,medium,medium,1.5855,medium,medium,small
1064,600699,0.0316877918612408,5,,均胜电子,1.4896,24.6773,1.8429,2453958.0879,24.6773,medium,medium,1.8429,medium,medium,large
1065,601689,0.0315831030398736,5,,拓普集团,0.775,28.5606,3.6768,8341610.784,28.5606,medium,medium,3.6768,high,pb_high,large
1066,000027,0.0313919052319842,5,,深圳能源,2.1374,13.839,0.9543,3116090.395,13.839,low,pe_low,0.9543,low,pb_low,large
1067,002451,0.0308974987739087,5,,摩恩电气,0.1477,176.7407,3.8606,297338.4,176.7407,high,pe_high,3.8606,high,pb_high,small
1068,603728,0.0305978567399887,5,,鸣志电器,0.0713,299.7926,8.0609,2356632.945,299.7926,high,pe_high,8.0609,high,pb_high,large
1069,000917,0.0303884081304086,5,,电广传媒,0.2574,154.5252,1.069,1101441.2746,154.5252,high,pe_high,1.069,low,pb_low,medium
1070,603815,0.0302613480055021,5,,交建股份,1.1938,33.7408,1.8731,440674.0553,33.7408,medium,medium,1.8731,medium,medium,small
1071,605098,0.0300902708124372,5,,行动教育,6.8066,15.9268,4.8271,434551.0084,15.9268,low,pe_low,4.8271,high,pb_high,small
1072,600958,0.0297366185216652,5,,东方证券,2.3304,20.9386,1.0515,8165276.1256,20.9386,medium,medium,1.0515,low,pb_low,large
1073,603022,0.029635901778154,5,,新通联,0.8619,36.0685,2.2784,181000.0,36.0685,medium,medium,2.2784,medium,medium,small
1074,603053,0.0295238095238095,5,,成都燃气,3.1746,17.786,1.7299,840001.05,17.786,low,pe_low,1.7299,medium,medium,medium
1075,603329,0.0292434837889383,5,,上海雅仕,0.6777,48.8282,2.0829,234244.7652,48.8282,high,pe_high,2.0829,medium,medium,small
1076,600738,0.0289618600856618,5,,丽尚国潮,0.6695,65.0047,2.2072,439290.4312,65.0047,high,pe_high,2.2072,medium,medium,small
1077,002965,0.0287987874194769,5,,祥鑫科技,1.1326,33.3832,2.5915,1081955.7236,33.3832,medium,medium,2.5915,medium,medium,medium
1078,600262,0.0287030474840539,5,,北方股份,1.1519,19.452,2.1862,370430.0,19.452,medium,medium,2.1862,medium,medium,small
1079,002556,0.0284338454482917,5,,辉隆股份,2.8603,45.8131,1.8193,642685.7763,45.8131,high,pe_high,1.8193,medium,medium,medium
1080,600061,0.0281599312123816,5,,国投资本,1.5277,15.2846,0.882,4622848.485,15.2846,low,pe_low,0.882,low,pb_low,large
1081,600675,0.0279103929489532,5,,中华企业,0.9589,49.3744,1.1934,1765471.5167,49.3744,high,pe_high,1.1934,low,pb_low,large
1082,601019,0.0274414850686037,5,,山东出版,5.6169,15.0483,1.4218,2080639.3,15.0483,low,pe_low,1.4218,low,pb_low,large
1083,601021,0.0269546436285097,5,,春秋航空,1.2088,26.4312,3.1801,5656723.8518,26.4312,medium,medium,3.1801,high,pb_high,large
1084,600865,0.0253772290809327,5,,百大集团,2.5164,30.3604,1.5015,343883.6488,30.3604,medium,medium,1.5015,medium,medium,small
1085,002452,0.0252808988764045,5,,长高电新,0.9816,16.9249,1.8028,432991.7953,16.9249,low,pe_low,1.8028,medium,medium,small
1086,002972,0.024363833243097,5,,科安达,3.7604,31.297,2.4143,292996.4808,31.297,medium,medium,2.4143,medium,medium,small
1087,601668,0.0230627306273062,5,,中国建筑,4.78,5.1072,0.5048,23635263.334,5.1072,low,pe_low,0.5048,low,pb_low,large
1088,603587,0.0229337948939853,5,,地素时尚,5.6848,24.2695,1.7957,669852.4112,24.2695,medium,medium,1.7957,medium,medium,medium
1089,603638,0.0222585513078472,5,,艾迪精密,1.1421,40.7273,4.4097,1457729.0115,40.7273,medium,medium,4.4097,high,pb_high,medium
1090,600998,0.0222222222222222,5,,九州通,3.6022,9.2287,1.0253,2712848.9859,9.2287,low,pe_low,1.0253,low,pb_low,large
1091,603171,0.020310633213859,5,,税友股份,0.3601,162.2397,6.9601,1696202.7525,162.2397,high,pe_high,6.9601,high,pb_high,large
1092,002539,0.02020202020202,5,,云图控股,2.2346,12.7923,1.2056,1080912.767,12.7923,low,pe_low,1.2056,low,pb_low,medium
1093,002206,0.0200333889816361,5,,海 利 得,2.9703,12.3667,1.5934,588076.8533,12.3667,low,pe_low,1.5934,medium,medium,medium
1094,601138,0.0196165849308961,5,,工业富联,2.8443,16.6975,2.5777,40512080.1263,16.6975,low,pe_low,2.5777,medium,medium,large
1095,600566,0.0195412064570943,5,,济川药业,4.6705,12.0575,1.6934,2564180.9731,12.0575,low,pe_low,1.6934,medium,medium,large
1096,603216,0.0192444761225945,5,,梦天家居,2.2305,46.8051,1.7169,299518.05,46.8051,high,pe_high,1.7169,medium,medium,small
1097,000932,0.0188679245283018,5,,华菱钢铁,4.9251,14.65,0.5937,3226331.377,14.65,low,pe_low,0.5937,low,pb_low,large
1098,600648,0.0184513006654567,5,,外高桥,2.9464,16.0089,0.9832,1525821.5086,16.0089,low,pe_low,0.9832,low,pb_low,medium
1099,002635,0.018176400476758,5,,安洁科技,2.2779,46.2772,1.5195,868807.484,46.2772,high,pe_high,1.5195,medium,medium,medium
1100,603235,0.0181564245810055,5,,天新药业,1.7949,16.8325,2.5134,1215715.06,16.8325,low,pe_low,2.5134,medium,medium,medium
1101,002566,0.0174757281553397,5,,益盛药业,1.8657,61.9793,1.2016,266085.0864,61.9793,high,pe_high,1.2016,low,pb_low,small
1102,002606,0.0169811320754715,5,,大连电瓷,0.7472,17.6835,2.2574,389897.0194,17.6835,low,pe_low,2.2574,medium,medium,small
1103,600729,0.0169513457556936,5,,重庆百货,4.6108,9.5651,1.6304,1295879.1475,9.5651,low,pe_low,1.6304,medium,medium,medium
1104,001332,0.016611295681063,5,,锡装股份,2.7171,15.2894,1.682,401170.0,15.2894,low,pe_low,1.682,medium,medium,small
1105,000726,0.0163702506063056,5,,鲁  泰Ａ,4.3013,10.8479,0.5589,532066.2125,10.8479,low,pe_low,0.5589,low,pb_low,medium
1106,601066,0.0158667195557317,5,,中信建投,1.4376,23.4046,2.3429,18344583.1949,23.4046,medium,medium,2.3429,medium,medium,large
1107,600783,0.015574963609898,5,,鲁信创投,0.885,33.5918,2.0815,925238.6024,33.5918,medium,medium,2.0815,medium,medium,medium
1108,002208,0.0154234436343242,5,,合肥城建,1.3449,424.8406,0.7838,507680.477,424.8406,high,pe_high,0.7838,low,pb_low,small
1109,002942,0.015282131661442,5,,新农股份,1.1076,39.7059,2.377,276647.8258,39.7059,medium,medium,2.377,medium,medium,small
1110,002132,0.0143810991268618,5,,恒星科技,1.4255,220.5055,1.329,468115.9291,220.5055,high,pe_high,1.329,low,pb_low,small
1111,603315,0.0143141153081512,5,,福鞍股份,0.5546,39.269,2.3108,392842.5997,39.269,medium,medium,2.3108,medium,medium,small
1112,600993,0.0143081761006289,5,,马应龙,1.3727,23.5223,2.942,1256091.0384,23.5223,medium,medium,2.942,high,pb_high,medium
1113,601118,0.0142566191446029,5,,海南橡胶,0.4391,130.4121,2.0861,2037007.6314,130.4121,high,pe_high,2.0861,medium,medium,large
1114,600351,0.0138306789606035,5,,亚宝药业,2.4374,18.6417,1.6217,443100.0291,18.6417,low,pe_low,1.6217,medium,medium,small
1115,600256,0.013671380520091,5,,广汇能源,11.6667,13.6885,1.434,3897633.3834,13.6885,low,pe_low,1.434,low,pb_low,large
1116,600435,0.0133062280539641,5,,北方导航,0.3568,182.9817,6.0571,1684112.2233,182.9817,high,pe_high,6.0571,high,pb_high,large
1117,002328,0.0132488479262673,5,,新朋股份,2.7611,29.927,1.3456,436050.05,29.927,medium,medium,1.3456,low,pb_low,small
1118,002107,0.0126432240221256,5,,沃华医药,4.1186,70.6441,4.8647,350366.2272,70.6441,high,pe_high,4.8647,high,pb_high,small
1119,600051,0.0124622356495467,5,,宁波联合,1.6282,26.0549,0.6776,229118.56,26.0549,medium,medium,0.6776,low,pb_low,small
1120,601808,0.01187648456057,5,,XD中海油,1.5464,19.122,1.486,6479821.936,19.122,medium,medium,1.486,medium,medium,large
1121,600273,0.0113728675873272,5,,嘉化能源,4.6664,10.9166,1.1611,1171260.0643,10.9166,low,pe_low,1.1611,low,pb_low,medium
1122,000089,0.0110898661567878,5,,深圳机场,1.4045,28.5561,1.2681,1460147.8904,28.5561,medium,medium,1.2681,low,pb_low,medium
1123,600801,0.0110746513535684,5,,华新水泥,4.257,10.4676,0.8491,2588349.583,10.4676,low,pe_low,0.8491,low,pb_low,large
1124,000025,0.0110081112398608,5,,特  力Ａ,0.1719,57.3111,4.5238,777198.151,57.3111,high,pe_high,4.5238,high,pb_high,medium
1125,002492,0.0108695652173913,5,,恒基达鑫,2.0236,39.1286,1.4162,240165.0,39.1286,medium,medium,1.4162,low,pb_low,small
1126,000507,0.0103092783505153,5,,珠海港,0.2066,16.7975,1.0179,526088.3599,16.7975,low,pe_low,1.0179,low,pb_low,medium
1127,600261,0.009155506969117,5,,阳光照明,3.7791,21.7645,1.2816,459258.2203,21.7645,medium,medium,1.2816,low,pb_low,small
1128,603948,0.0084889643463498,5,,建业股份,5.2578,15.4656,1.5663,309054.3956,15.4656,low,pe_low,1.5663,medium,medium,small
1129,603596,0.0078719146097398,5,,伯特利,0.4572,25.3825,4.7223,3221785.4758,25.3825,medium,medium,4.7223,high,pb_high,large
1130,603618,0.0075681130171543,5,,杭电股份,0.9868,31.4277,1.3897,420356.3745,31.4277,medium,medium,1.3897,low,pb_low,small
1131,601117,0.0073761854583772,5,,中国化学,2.2504,8.1673,0.7571,4832001.7613,8.1673,low,pe_low,0.7571,low,pb_low,large
1132,600039,0.0073496052989747,5,,四川路桥,5.8955,11.3285,1.6476,8187437.1159,11.3285,low,pe_low,1.6476,medium,medium,large
1133,600420,0.0073383084577113,5,,国药现代,1.8198,13.2338,1.0866,1473948.7885,13.2338,low,pe_low,1.0866,low,pb_low,medium
1134,000875,0.0069541029207232,5,,吉电股份,1.7544,16.8575,1.0685,1860789.8311,16.8575,low,pe_low,1.0685,low,pb_low,large
1135,000990,0.0064,5,,诚志股份,0.6452,58.6891,0.5275,941809.0896,58.6891,high,pe_high,0.5275,low,pb_low,medium
1136,001219,0.0062715584822829,5,,青岛食品,1.624,28.1131,2.6202,277071.9088,28.1131,medium,medium,2.6202,high,pb_high,small
1137,002733,0.0062063615205584,5,,雄韬股份,0.9195,61.9373,2.3104,619354.4398,61.9373,high,pe_high,2.3104,medium,medium,medium
1138,603355,0.006047411707789,5,,莱克电气,6.7114,10.804,2.528,1281807.0486,10.804,low,pe_low,2.528,medium,medium,medium
1139,002187,0.005968529571351,5,,广百股份,0.4451,104.8128,1.1564,474522.2402,104.8128,high,pe_high,1.1564,low,pb_low,small
1140,601228,0.0057142857142857,5,,广州港,1.3313,26.819,1.1541,2436883.6264,26.819,medium,medium,1.1541,low,pb_low,large
1141,600182,0.0051894135962636,5,,S佳通,1.7219,35.157,4.3346,533120.0,35.157,medium,medium,4.3346,high,pb_high,medium
1142,002869,0.0049152125829442,5,,金溢科技,0.3996,59.8425,1.982,434346.7889,59.8425,high,pe_high,1.982,medium,medium,small
1143,603012,0.0047206923682139,5,,创力集团,2.6798,19.0526,0.9734,364264.32,19.0526,medium,medium,0.9734,low,pb_low,small
1144,000600,0.0045789875349783,5,,建投能源,1.1142,17.9576,1.1899,1299076.952,17.9576,low,pe_low,1.1899,low,pb_low,medium
1145,605507,0.004411116012351,5,,国邦医药,1.4351,14.5547,1.4067,1161235.233,14.5547,low,pe_low,1.4067,low,pb_low,medium
1146,002660,0.0040080160320641,5,,茂硕电源,1.0823,58.7103,2.5413,329522.4416,58.7103,high,pe_high,2.5413,medium,medium,small
1147,002054,0.0037359900373598,5,,德美化工,1.0252,43.2697,1.3227,324463.6992,43.2697,medium,medium,1.3227,low,pb_low,small
1148,600211,0.0035114120892902,5,,西藏药业,4.0828,12.0176,3.132,1210953.2194,12.0176,low,pe_low,3.132,high,pb_high,medium
1149,001368,0.0031558185404338,5,,通达创智,6.1327,27.0303,1.9604,269223.7068,27.0303,medium,medium,1.9604,medium,medium,small
1150,601006,0.0021536252692032,5,,大秦铁路,6.9017,15.7152,0.8141,13458314.7143,15.7152,low,pe_low,0.8141,low,pb_low,large
1151,603230,0.0021505376344086,5,,内蒙新华,3.3886,12.8764,1.6154,469478.544,12.8764,low,pe_low,1.6154,medium,medium,small
1152,603020,0.0018779342723004,5,,爱普股份,1.0988,21.7466,1.0376,341848.0944,21.7466,medium,medium,1.0376,low,pb_low,small
1153,002857,0.0018472906403941,5,,三晖电气,0.1869,350.7799,4.7778,245552.7403,350.7799,high,pe_high,4.7778,high,pb_high,small
1154,600782,0.0017530678687703,5,,新钢股份,4.0431,57.9552,0.4465,1167036.9473,57.9552,high,pe_high,0.4465,low,pb_low,medium
1155,601811,0.0016051364365969,5,,新华文轩,5.0926,11.6712,1.304,1865567.592,11.6712,low,pe_low,1.304,low,pb_low,large
